1185	1	0.1915625 0.9979167 0.2833333 0.615117 0.8875497 0.8785333 0.2481823 0.03202223 0.3224856 92.6006 104.6336 99.55885 84.90514 73.99581 66.80272 0.5989972 0.6012927 0.6056912 63.98883 -6.683714 -0.873188 21.15739 6.001046 5.261097 0.3561545 -0.4953516 -0.3164248	241
1185	2	0.0239468 0.05 0.752778 0.0202347 0.369246 0.0359723 0.760541 0.137989 0.363776 13.2122 11.3615 11.282 23.0552 22.0311 22.6243 4.87081 4.80177 4.7865 19.9846 2.67232 1.91286 13.5599 7.40366 6.16945 2.27035 0.0120095 -0.715082	254
1185	3	0.114184 0.34375 0.672222 0.309532 0.247479 0.273768 0.511543 0.0581826 0.50586 53.0356 50.8328 47.053 57.5465 56.68 55.893 1.6003 1.58153 1.58122 44.0226 0.0846675 4.59537 22.1321 4.06992 4.68686 0.732695 0.0388398 1.13709	182
1185	4	0.1559606 0.4625 0.6083333 0.7976208 0.2333369 0.4122859 0.5847003 0.04931354 0.4456786 253.4578 253.0348 251.7584 9.339701 10.17308 11.38073 -11.96166 -10.85875 -9.261001 99.67251 -0.03498159 0.3027732 1.879217 0.3558607 0.7168488 -12.84338 0.6424246 3.177164	225
1185	5	0.07494213 0.3145833 0.6972222 0.530685 0.2520341 0.2369465 0.5585159 0.09019305 0.6583204 108.8426 102.4139 95.64131 84.02454 84.00593 82.38002 0.5624003 0.6005617 0.6224474 62.6071 1.295477 4.62994 24.79185 2.511012 3.467899 0.1063381 1.049979 1.651877	251
1185	6	0.0415856 0.18125 0.511111 0.136721 0.440662 0.132163 0.448913 0.0731979 0.551099 41.937 39.8789 33.9644 51.4198 48.9628 46.2351 2.0019 2.01216 2.04166 38.8601 -1.12198 6.9977 20.6581 5.05984 5.89778 1.00565 -0.32761 1.02923	251
1185	7	0.0345775 0.172917 0.366667 0.867693 0.462641 0.119599 0.323479 0.0587448 0.454637 86.1451 78.8541 68.6895 64.3065 64.9294 64.3632 1.55815 1.60443 1.67084 58.3444 0.878071 7.27164 17.8064 2.47198 3.88926 1.07461 -0.244921 1.51344	251
1185	8	0.02435185 0.1354167 0.25 0.3948922 0.5100318 0.121257 0.2108711 0.06345057 0.2806838 243.586 229.4068 214.6835 17.69197 18.57479 19.02368 -7.038671 -6.171339 -5.211933 96.1743 0.9972989 4.186722 3.925677 0.5360954 0.9302941 -8.136188 0.8728665 0.8907623	225
1185	9	0.02629051 0.1145833 0.4083333 0.5267192 0.4483344 0.1067637 0.4019316 0.09002862 0.4380952 251.5642 247.6962 235.1255 13.56855 15.06132 16.03814 -9.193514 -7.723589 -6.154764 98.80065 -0.403208 2.954791 2.927421 0.6627691 1.15283 -10.35641 1.198509 0.5234606	225
1187	1	0.3799826 0.8520833 0.7 0.4385038 0.4997036 0.7299457 0.5468732 0.01554957 0.3629351 183.3762 127.7455 85.272 40.64511 53.45288 52.40765 -0.444648 0.1128208 0.6319581 76.55784 8.695148 23.27502 12.58061 7.695382 10.02527 -0.6420336 1.020165 0.3318639	19
1187	2	0.2300463 0.9520833 0.5555556 0.456119 0.8425229 1.015136 0.3789754 0.03325619 0.5650766 168.136 118.6631 85.63919 29.816 31.68426 34.71334 -1.239276 -0.5822322 -0.07072326 75.15478 7.586456 18.09268 8.441433 2.181848 6.263169 -1.226729 0.6863465 -0.0227884	99
1187	3	0.0254514 0.2 0.319444 0.867182 0.524048 0.176775 0.27297 0.106639 0.60163 75.1473 33.5348 16.5157 33.6868 24.1975 15.7811 0.026145 0.774885 1.25651 44.3287 16.9381 25.9375 13.3968 6.11469 9.22206 -0.0498199 -0.0511415 -0.350477	242
1187	4	0.2041667 1 0.4361111 0.5564753 0.1159488 1.04658 0.2886866 0.03528912 0.5318471 224.938 210.5416 198.741 17.76188 21.85285 27.11735 -0.8582472 -0.5478077 -0.1965665 93.07573 1.350264 3.835834 3.752976 0.665671 2.203596 -0.9850008 0.9154216 -0.2922199	264
1188	1	0.06177662 0.4395833 0.1888889 0.2038402 0.9230619 0.4519757 0.1609903 0.04805621 0.2559939 101.2852 109.2052 39.46117 35.65091 33.73801 24.08887 -0.3538722 -0.7984988 2.679742 68.24805 -12.80213 33.86014 11.14362 3.587801 7.740975 -1.453456 0.9036759 -0.6764368	117
1188	2	0.1525347 1 0.3388889 0.6063525 0.09274656 1.004432 0.2306595 0.04480613 0.5498975 144.1007 167.09 207.3597 9.049195 6.556427 4.186134 -0.6165431 -0.6638484 -0.8313105 84.33416 -0.3105901 -12.00224 1.401182 0.4606053 1.268628 -0.7895187 0.1994038 0.04799724	191
1188	3	0.0860185 0.458333 0.608333 0.216589 0.588107 0.304113 0.540488 0.0655947 0.69149 94.4222 84.7233 54.7373 43.7807 42.8775 45.1057 0.869654 1.02332 1.38794 62.097 -2.20091 19.9095 13.2717 4.37977 12.5273 0.168892 -0.782614 0.877644	258
1188	4	0.0495312 0.289583 0.275 0.542072 0.870316 0.224503 0.246537 0.049889 0.378025 69.7071 67.8334 26.9815 37.6827 36.1734 27.0272 1.12143 0.868977 1.62737 55.1839 -7.45782 30.5148 13.5286 5.20542 12.9531 -0.0676774 0.645213 0.283024	99
1188	5	0.04328125 0.3645833 0.1694444 0.8489147 0.9362556 0.3363616 0.1409547 0.05562241 0.2993911 195.5872 145.5764 112.698 30.09283 26.72641 23.5204 -2.359926 -1.675629 -1.018714 81.5712 6.60854 14.52916 6.806261 1.324085 2.567659 -2.453929 -0.0411705 0.7341064	233
1188	6	0.03724537 0.3666667 0.1611111 0.8302291 0.8134089 0.3353331 0.1199583 0.06277191 0.3695141 168.6793 131.0315 83.32116 48.00389 46.30013 43.01437 -0.1154836 0.4485658 0.8731573 76.75496 2.964172 21.89155 10.73114 2.258876 8.492383 -0.04581051 0.3960864 0.1965228	61
1188	7	0.01956597 0.09583333 0.3083333 0.4704938 0.6111629 0.06730709 0.3040909 0.08044957 0.3378378 173.005 161.5356 162.8846 21.05546 20.23117 21.97165 -2.688456 -3.060102 -3.047803 83.90133 2.366468 0.4858135 5.117783 0.886609 2.240309 -4.313909 0.7952481 1.712167	61
1188	8	0.01824653 0.0875 0.2777778 0.7011497 0.6328673 0.06756538 0.2781226 0.08341262 0.2492857 171.6172 157.8874 158.1903 32.12891 30.13622 31.42835 -2.038607 -2.356889 -2.276937 82.87451 2.735563 0.9808664 8.115621 1.304738 1.766325 -3.149764 0.6925747 1.824752	61
1188	9	0.01349537 0.06666667 0.2388889 0.8801288 0.6331606 0.05770007 0.2399628 0.09305317 0.1526163 164.4678 152.6955 153.0776 32.45624 31.19762 31.21427 -2.246312 -2.747783 -2.575983 81.54293 2.573844 0.7466267 9.208059 1.87394 1.739905 -3.48268 2.608434 0.7011668	134
1188	10	0.5124942 1 0.8027778 0.5084876 0.449771 0.9749391 0.6480921 0.023442 0.3615989 136.7973 124.1199 122.5417 61.07124 61.64022 69.14094 -0.4656692 -0.3536181 -0.2860933 72.32357 3.113186 3.707705 18.70201 2.856987 8.313138 -0.9369742 1.317258 1.082669	224
1189	1	0.1469792 0.8458333 0.2305556 0.5953079 0.9090601 0.7571023 0.1969957 0.03421529 0.2463054 161.558 151.3645 133.2282 41.12542 50.88169 77.21516 -0.7311513 -0.465129 -0.1571642 80.27177 0.06391934 10.77064 11.87896 5.023211 14.67942 -0.7397418 -0.03375583 0.4180212	19
1189	2	0.04059028 0.125 0.3944444 0.8749035 0.349297 0.110052 0.3660245 0.05032792 0.1767606 236.1732 225.9849 220.9366 25.78502 36.46836 42.9888 -1.282526 -1.214918 -1.180079 95.39292 1.334891 2.05376 6.099545 1.890254 3.408787 -1.384738 1.845242 1.818685	21
1189	3	0.03603588 0.3229167 0.1388889 0.3241261 0.1072007 0.3120913 0.1175605 0.06006102 0.1965161 142.5367 111.6253 82.73422 12.1577 12.12876 11.4361 1.131261 1.169761 1.476137 73.14074 3.79127 14.21673 3.006904 0.7631327 1.130588 0.6499406 -0.006050492 -0.3253016	80
1189	4	0.141985 0.8166667 0.7388889 0.4773794 0.2346773 0.6357582 0.6857081 0.05608315 0.7647019 160.5145 145.775 119.2028 17.8243 19.71125 21.1122 0.6064348 0.3442606 1.779954 80.33976 0.1903875 9.817718 4.467133 1.391328 2.053722 -1.891558 7.647921 -1.428243	275
1189	5	0.0497917 0.279167 0.244444 0.134659 0.793826 0.2655 0.19166 0.042887 0.270353 71.1562 76.6055 67.3388 51.4247 45.2194 41.4305 1.34894 1.42249 1.37615 58.5133 -4.37606 3.80387 13.5947 4.8398 3.42424 1.07642 1.36729 1.21343	72
1189	6	0.1347569 0.25 0.6305556 0.3091697 0.456698 0.2320294 0.5784269 0.02662544 0.1451542 160.9485 131.5092 122.5306 70.41713 89.71733 94.92603 0.3317782 0.3996636 0.4299448 73.96266 8.30017 8.928847 20.16184 6.887094 7.319138 0.1889919 0.02222022 0.0204894	173
1189	7	0.06015046 0.35 0.275 0.679791 0.6383453 0.3259225 0.207536 0.04464114 0.3750601 106.0052 73.73071 56.23812 30.48065 29.25925 26.83947 0.412544 1.215942 2.366684 61.45726 7.675714 13.11344 9.4888 3.228914 5.405457 -0.0350973 -0.07914362 -0.2797366	87
1189	8	0.05493056 0.1645833 0.4194444 0.7449111 0.3232614 0.1394837 0.3973874 0.04298357 0.2042921 158.1272 123.0023 88.4881 23.9892 22.48917 18.3514 -0.3228831 0.03084048 0.8572393 75.85855 3.938722 15.85245 5.525083 1.551297 3.945818 -0.7001903 1.949353 0.1177804	173
1189	9	0.0181134 0.127083 0.155556 0.604737 0.454906 0.120783 0.149176 0.0670927 0.0837237 77.3419 69.7962 74.7783 22.493 22.2498 21.2929 1.75719 1.89639 2.06827 59.3086 3.58424 -1.66528 7.25518 1.58774 1.82951 0.692688 0.637948 0.997302	147
1189	10	0.01965856 0.2354167 0.1138889 0.6369793 0.7600824 0.2210247 0.0918648 0.07506623 0.2667818 129.8443 60.44716 27.00883 29.00392 24.88285 17.03894 0.364863 0.6329666 1.062508 59.45959 17.54402 32.10712 8.35026 6.322543 15.08224 0.2019332 0.05618431 0.7468879	271
1189	11	0.05323495 0.15 0.3972222 0.07065306 0.3168044 0.1413396 0.3790705 0.04413523 0.1065462 132.6302 107.9185 100.243 40.18279 53.92719 62.75182 0.7664757 0.6266383 0.5338543 70.35736 6.447397 8.045999 13.14336 5.483008 9.301685 0.2632431 0.6092458 0.5746724	87
1189	12	0.02836806 0.20625 0.15 0.904003 0.0745274 0.1964707 0.1425103 0.05630355 0.08305275 169.3586 153.562 143.3005 43.01764 52.61742 52.34652 -0.1832077 -0.1712021 0.1078725 81.22539 2.758958 4.612981 11.3755 3.79612 2.805096 -0.5280038 1.066663 -0.07232965	264
1190	1	0.0451331 1 0.1333333 0.6437051 0.9680173 1.084305 0.1005651 0.1329658 0.6615017 188.3103 181.3145 180.0224 45.233 45.1327 43.67913 -1.386687 -1.214965 -1.271529 86.85524 1.207029 0.7299492 10.21147 1.093287 1.328998 -1.790303 -0.3908842 -3.971818	238
1190	2	0.08364583 0.61875 0.2111111 0.2680336 0.0776567 0.5809755 0.1727036 0.05382593 0.3596491 252.1716 251.1965 252.492 7.149569 5.81128 5.253345 -6.855789 -11.39047 -15.76013 99.45795 0.2416828 -0.2257541 1.007757 0.3499683 0.6050214 -12.32674 -2.220059 -3.84722	60
1190	3	0.04274306 0.3125 0.3388889 0.8692628 0.1716058 0.2567143 0.3378575 0.08881668 0.5963934 243.4247 245.2013 248.8758 22.19935 19.53599 17.82319 -3.463216 -4.530133 -5.928151 98.36827 0.01817598 -0.908523 3.634637 0.5496415 1.694265 -5.277523 -1.105699 -2.034469	60
1190	4	0.01596644 0.2166667 0.1972222 0.9253292 0.07056603 0.175008 0.1956741 0.1293947 0.6263543 166.2421 189.8398 223.4465 35.94339 33.82516 30.77764 -1.469658 -2.029653 -2.783752 88.11968 -1.036544 -9.942582 7.740453 0.7746366 3.322711 -2.790384 -0.02978814 -0.7884357	224
1190	5	0.0387963 0.6125 0.1083333 0.3137204 0.9364791 0.6175411 0.07720359 0.09278043 0.4153148 173.1217 160.4679 152.4454 65.20652 62.69215 62.22494 -0.3677214 -0.4195478 -0.2541452 81.80092 1.791324 3.357661 14.4894 3.287978 4.955751 -0.617445 -1.332407 2.051758	222
1190	6	0.0087963 0.0604167 0.238889 0.622877 0.877619 0.0445196 0.211556 0.123026 0.390537 79.4217 70.2967 73.5125 45.2416 45.2189 45.3793 1.48631 1.34216 1.08449 57.2596 4.47945 -0.103169 14.9763 3.01673 5.21703 0.343608 0.793751 0.546508	187
1190	7	0.4798495 0.96875 0.6805556 0.4636323 0.4185277 0.9014851 0.5476413 0.0158108 0.2721703 133.2771 117.6815 115.4522 42.98214 36.89456 34.26273 -0.9252662 -0.5989627 -0.2292133 73.15775 3.413776 1.707989 11.05438 2.229939 5.300128 -1.291065 -0.04260358 -0.9206441	31
1190	8	0.133814 0.985417 0.241667 0.42249 0.786524 0.881323 0.202182 0.0557886 0.438094 99.8646 93.0711 88.1485 50.7377 48.4194 49.1634 0.110418 0.107554 0.178944 64.2752 1.28331 3.30318 15.8409 4.52783 8.87864 -0.341664 -1.45866 2.26035	90
1190	9	0.0170718 0.102083 0.425 0.96779 0.456161 0.0950238 0.347959 0.115593 0.606509 92.8298 86.5454 69.8759 50.5413 50.8572 48.8979 0.806198 0.88074 1.43587 61.7915 -0.374363 9.27621 16.0177 3.55969 7.29082 -0.00872645 0.580669 1.04763	250
1191	1	0.387772 0.74375 0.6472222 0.3414087 0.714964 0.6939308 0.5669346 0.01432686 0.1944434 146.3636 146.2657 101.7176 41.64912 39.13701 32.10242 0.2578932 -0.03384089 0.159075 78.84072 -5.04121 15.27978 9.011858 2.518248 7.233899 -0.5640674 0.9600281 -0.4554787	19
1191	2	0.177697 0.577083 0.552778 0.764311 0.496658 0.494803 0.432862 0.0246206 0.442955 89.2712 86.5774 52.1799 25.7031 21.584 16.7344 0.726814 0.409999 0.690347 63.7625 -4.77711 17.5845 6.7184 2.82486 7.88657 0.0400874 1.2905 -0.315904	19
1191	3	0.0288137 0.320833 0.175 0.862602 0.293035 0.286468 0.128054 0.0698936 0.486807 59.0526 55.0118 29.088 13.395 11.9329 8.46812 0.559434 0.0818689 0.322698 52.7749 -3.9722 18.817 5.06383 2.85824 5.03755 -0.381661 1.0598 0.0396972	19
1191	4	0.0638021 0.383333 0.311111 0.862653 0.890182 0.309058 0.257186 0.0496145 0.465014 45.8284 47.5169 46.9545 11.4164 11.2014 10.9467 0.655853 0.594428 0.692661 49.6632 -0.911737 0.0650035 5.17443 0.936452 1.21805 0.157045 -0.461726 -0.0700058	98
1191	5	0.0073206 0.0895833 0.188889 0.393551 0.253032 0.0618183 0.187169 0.150988 0.567373 81.6617 60.2372 37.3573 33.2003 30.9959 22.3306 -0.401913 -0.179431 -0.0346979 54.383 4.43354 18.629 13.6516 4.4285 6.21683 -0.581157 1.16641 0.952382	147
1191	6	0.115856 0.845833 0.316667 0.38598 0.241906 0.848851 0.222845 0.0522977 0.567453 76.4653 34.8421 13.8222 18.1614 10.3507 5.43735 -0.569524 0.0178282 0.898028 47.1104 14.0556 28.4542 6.04596 2.8079 4.86199 -0.50263 -0.592316 -0.0265433	274
1191	7	0.1652546 1 0.2805556 0.5032069 0.09218806 1.099636 0.2058535 0.04293318 0.4109736 132.7977 125.1765 97.84833 40.69152 40.95331 39.31906 -0.6927615 -0.6648142 -0.6813556 74.06969 -1.683742 11.55808 11.32884 0.7433728 3.684387 -0.8932298 -0.1069829 1.582671	264
1192	1	0.08995949 0.1458333 0.7111111 0.06643186 0.5635717 0.1333613 0.679821 0.03962689 0.1325335 106.4262 105.8502 100.6533 28.36793 27.93508 32.29066 -1.035523 -1.024912 -1.039787 69.57226 -0.7951226 2.715561 8.995957 1.475821 3.742692 -1.382397 -1.28667 1.313475	80
1192	2	0.156435 0.545833 0.408333 0.391805 0.823203 0.469846 0.345672 0.0245265 0.298125 60.1255 57.1542 54.4064 35.7314 33.3674 35.9914 0.846811 0.98684 0.87588 51.896 0.244898 3.32987 13.941 5.37692 7.64319 -0.026843 -0.857749 0.478432	19
1192	3	0.1015972 0.4729167 0.4 0.7669589 0.7351947 0.4128667 0.2806685 0.03548644 0.4629222 100.6574 97.91843 99.99203 72.67022 74.6181 78.59386 0.7928171 0.8838453 0.7614623 63.05658 1.259954 0.8566382 21.31133 5.34746 5.805086 0.2115214 -1.138427 0.5149872	19
1192	4	0.386516 1 0.680556 0.429662 0.275785 0.751107 0.599102 0.0206169 0.432058 92.5605 88.2233 51.7625 23.1245 20.9519 20.8885 -0.140172 -0.029439 0.458619 64.3209 -4.81062 19.3993 6.91951 2.12347 4.52856 -0.466142 1.03983 -0.428372	264
1192	5	0.04581019 0.1166667 0.4777778 0.7765157 0.3858283 0.1048616 0.4437271 0.0511622 0.1781561 166.4109 144.1871 122.6887 61.48226 65.95561 70.16646 0.1859772 0.3737542 0.5175272 78.46681 2.643511 10.3062 14.38976 2.017713 5.185272 0.1112229 -0.4848111 -0.3814583	72
1192	6	0.08804977 0.175 0.5638889 0.9175411 0.3931823 0.1727992 0.5134826 0.03483405 0.1077293 244.5244 247.8538 248.5581 17.7425 18.52552 17.17784 -4.035575 -4.219027 -4.47532 98.71927 -0.4213417 -0.3386385 3.194694 0.7007349 0.8495691 -4.489439 0.975442 -1.119409	271
1192	7	0.002800926 0.05208333 0.09444444 0.4698605 0.6015209 0.03844206 0.08644189 0.1838843 0.4305882 106.6818 112.593 95.88636 33.48944 34.18404 39.0576 1.442207 1.1428 1.020408 70.84076 -3.968928 6.614711 8.508998 2.110967 5.059524 0.6625585 0.6355575 -0.2406035	147
1193	1	0.0242708 0.158333 0.205556 0.432345 0.874144 0.142845 0.177015 0.059609 0.254267 86.9473 81.8197 71.9013 53.6217 52.5441 49.6941 0.506661 0.611126 0.719722 59.3313 0.155232 6.16734 18.5148 3.26499 6.17598 -0.285625 0.859249 1.06814	43
1193	2	0.0190162 0.410417 0.0527778 0.74188 0.976988 0.378379 0.0501918 0.120816 0.122095 71.6351 71.8414 25.4431 19.5657 17.763 15.6787 0.507199 0.0880839 2.24278 58.211 -9.09313 30.8666 6.90753 3.39175 8.12993 -1.00835 0.736689 -0.728734	271
1193	3	0.04010995 0.5854167 0.09444444 0.2345732 0.9600623 0.5358349 0.09020906 0.08728899 0.2745447 133.6669 117.5366 96.7227 21.76695 19.32767 17.0185 -2.079805 -1.947077 -1.90805 73.70167 1.194865 9.174558 6.208799 1.041656 2.200569 -3.690205 -0.8138368 0.9457449	271
1193	4	0.0150174 0.145833 0.127778 0.23889 0.413976 0.136277 0.11202 0.0813102 0.194099 68.3225 54.7306 42.1672 31.2231 22.8807 16.3687 -0.162812 -0.168286 -0.107355 52.6272 2.44953 9.18564 10.9112 2.55655 5.45554 -0.427848 -0.81458 -0.0761855	271
1193	5	0.0124074 0.104167 0.136111 0.443653 0.384363 0.0996551 0.125913 0.0848881 0.124898 73.618 57.4851 44.8018 29.0566 20.8439 15.4149 -0.159356 -0.222285 -0.296486 54.338 3.33678 9.52543 9.70966 1.8904 4.9374 -0.659277 -0.210461 -0.0980617	271
1193	6	0.0177141 0.154167 0.130556 0.232836 0.593344 0.142823 0.125244 0.0735054 0.119896 38.589 35.5008 24.9827 27.8484 25.89 18.2801 1.83853 2.08535 2.71942 41.1574 -1.01797 9.21042 13.0279 4.30372 10.5768 0.388133 -0.0122697 1.50835	271
1193	7	0.014728 0.1125 0.152778 0.439136 0.578928 0.105906 0.140721 0.0789784 0.143098 73.1713 59.024 38.7662 28.3091 24.0958 17.9081 0.222855 0.69966 0.683256 54.532 1.37832 14.8346 9.72594 4.15153 9.48551 -0.135255 -1.42023 1.09603	224
1193	8	0.030272 0.2 0.163889 0.798169 0.777185 0.190792 0.157807 0.0569681 0.0764477 11.1883 11.0876 8.71057 11.5141 11.2093 10.7697 6.2357 6.39045 6.74478 22.4819 -1.71787 5.20837 8.66794 1.9834 3.34422 2.00476 -0.362488 3.49356	134
1193	9	0.2164988 1 0.2805556 0.4934451 0.1108578 1.023905 0.2233554 0.03044559 0.228321 103.0301 115.1429 150.9284 13.47337 12.06115 11.39388 -0.2947428 -0.4673651 -0.7473649 72.87825 1.688272 -12.77789 3.236494 0.6157528 1.477367 -0.7099078 0.3235253 -0.07800234	134
1193	10	0.3193229 0.60625 0.7111111 0.3367863 0.5673739 0.5289978 0.6395904 0.01946393 0.2593025 130.158 131.8203 125.1608 68.12467 69.46232 71.55476 -0.1128718 -0.2049937 -0.2310271 72.96568 -1.127827 3.418329 19.63193 3.640918 6.942797 -0.6912076 -1.17272 1.467324	117
1193	11	0.2348264 0.425 0.6083333 0.7996433 0.6432224 0.4087247 0.5726896 0.0199862 0.0917271 110.5654 110.2559 109.4233 78.34678 77.82128 77.41596 0.04133632 0.01430385 -0.1312 64.13203 -0.0738462 1.805466 26.59469 2.877833 10.08988 -0.5119432 1.57142 0.5134011	222
1194	1	0.3200868 0.5458333 0.8388889 0.6122948 0.655464 0.4500864 0.7993563 0.01771799 0.300958 132.0659 118.2184 107.5433 28.18055 35.39763 45.97715 0.2863624 0.2723569 -0.01133628 73.47318 2.188886 6.89681 8.813076 1.572223 9.566226 -0.2576204 1.663198 1.664189	19
1194	2	0.2475637 0.3791667 1 0.2498121 0.4224607 0.2852464 0.9092508 0.02173964 0.3470849 165.3233 151.5786 129.2575 24.0665 27.7488 41.60997 -0.2667254 -0.1372749 -0.1485048 81.44064 0.3383247 9.026425 6.080413 1.04406 7.794521 -0.4689843 -0.3990967 0.6131371	72
1194	3	0.0306655 0.152083 0.25 0.897194 0.563817 0.147564 0.214941 0.0586903 0.193455 61.9273 43.2855 21.7281 17.9446 15.7537 13.6915 0.317265 0.673993 0.844377 48.5301 3.39309 22.5449 7.52146 1.94404 7.41348 0.0942986 0.687484 1.03631	275
1194	4	0.00806713 0.0770833 0.2 0.87588 0.370552 0.0545339 0.199465 0.139168 0.476727 53.4663 38.0194 20.5839 25.173 18.7746 12.2304 -0.357123 -0.108973 0.433311 44.4625 3.04111 18.5361 11.7473 2.52821 8.1982 -0.567144 -0.099995 -0.271455	147
1194	5	0.0375405 0.1625 0.255556 0.922856 0.878788 0.154844 0.24536 0.0487128 0.0960145 27.2445 23.868 20.3903 5.77948 4.99687 5.10285 6.30376 9.176 8.78312 36.8379 0.992061 4.59545 2.92323 1.2371 0.868726 3.58199 -0.313436 2.47654	98
1194	6	0.1706424 0.6229167 0.5611111 0.6746272 0.1713799 0.676943 0.4426234 0.0396785 0.5117885 111.9829 85.67386 51.85522 14.35473 12.74108 9.784483 0.07574008 0.2294418 0.2831802 65.43104 2.452325 19.7186 3.925932 0.7961198 2.116479 -0.04556114 0.3310812 -1.312623	264
1194	7	0.09793403 0.1708333 1 0.06728171 0.5489933 0.1372266 0.8881142 0.04402293 0.4267276 176.763 152.3784 114.0012 13.03988 13.21694 12.13484 -1.319774 -1.368056 -1.402855 82.13586 0.8194371 14.13247 2.885975 0.7064041 1.589949 -1.68819 -0.3846783 0.6628991	264
1195	1	0.1679745 0.6520833 0.4138889 0.758537 0.841242 0.5574832 0.3481594 0.02794047 0.3776186 24.51058 128.8001 180.1708 26.57547 30.0414 46.6706 1.047333 -0.2745262 -0.768805 71.03046 -21.31293 -23.73038 7.916019 4.817718 7.206269 -0.4415651 0.3009196 0.2534209	241
1195	2	0.0736748 0.547917 0.25 0.199392 0.915735 0.447414 0.195989 0.0494855 0.462146 46.1214 58.0203 39.094 15.6111 13.8508 15.0274 0.968825 0.693561 2.15753 52.6965 -9.63814 10.7858 5.85819 3.47517 3.68106 0.175402 0.154322 -2.11849	117
1195	3	0.0133565 0.075 0.225 0.578646 0.208537 0.0635282 0.207016 0.0814558 0.208505 87.0386 89.555 92.2816 21.9436 24.8287 26.0426 2.43479 2.73586 2.74389 65.216 -0.217073 -1.3259 6.39289 1.79805 1.92691 1.73002 -1.46799 -0.866534	250
1195	4	0.0807639 0.389583 0.447222 0.860005 0.316001 0.305062 0.32775 0.0515191 0.536453 57.599 62.5893 60.6377 33.7102 34.8364 36.2395 2.04496 2.08866 2.12687 54.2567 -2.46535 0.687485 11.3595 1.97372 2.76656 1.21306 -0.847751 0.277697	251
1195	5	0.2021007 1 0.3222222 0.4133528 0.1136057 0.9767279 0.2580841 0.03358818 0.3727909 249.4361 253.5701 254.2767 11.16127 7.024076 6.225286 -5.335841 -14.23882 -18.24635 99.64146 -0.5576918 -0.3670474 1.363657 0.8709862 0.816632 -15.0852 -1.435485 -2.850878	225
1195	6	0.05770833 0.5229167 0.2472222 0.4937322 0.7354676 0.4585488 0.1977624 0.05485359 0.5536058 146.7045 156.0897 163.6821 15.22083 13.73684 15.14989 -1.953959 -2.005099 -2.349548 82.08391 -1.113679 -2.821718 3.233155 1.119809 1.598625 -2.990697 -2.146489 -1.481481	99
1195	7	0.1307928 0.78125 0.3138889 0.4475509 0.4189317 0.6379559 0.2563102 0.03898058 0.4666431 107.8285 96.4129 91.16026 52.73842 48.6416 48.75694 0.05346703 0.2402209 0.2641688 65.83223 2.275833 3.698052 15.01136 3.423483 4.250178 -0.1801386 -0.3913413 0.04401027	134
1195	8	0.01842593 0.30625 0.1 0.4243463 0.2705524 0.2714652 0.0778753 0.09830402 0.3983371 190.0314 190.3712 190.5066 20.6596 20.66582 20.83328 -3.879996 -3.676788 -3.400137 89.03142 -0.04786813 -0.05922324 4.602051 0.5429853 0.9332904 -4.368315 0.4525921 -0.9299471	168
1196	1	0.2632292 0.7645833 0.6888889 0.454492 0.6815951 0.7135721 0.5100651 0.023128 0.5002417 106.9935 99.69056 100.5755 42.99649 43.39353 44.84505 -0.3205617 -0.2993501 -0.3353245 66.99822 2.371182 0.7914931 14.27631 1.884892 2.585523 -0.8171195 1.688585 0.9834314	19
1196	2	0.0233912 0.13125 0.213889 0.0576318 0.902939 0.116216 0.204446 0.0601188 0.16677 60.9688 41.1051 30.7541 5.67363 4.70091 4.81639 1.4456 4.068 5.96843 48.7939 6.51003 11.3176 2.09552 1.32206 2.35014 2.512 -0.342652 0.380314	99
1196	3	0.0532292 0.51875 0.225 0.536733 0.924651 0.44105 0.172866 0.0590346 0.543954 76.4465 50.6395 39.3436 12.8061 8.28898 7.00083 -0.0937352 0.703036 2.02795 53.4939 7.70215 11.1889 3.7752 1.59704 2.78901 -0.131693 -0.57878 -0.244037	99
1196	4	0.0355208 0.09375 0.511111 0.0389093 0.290425 0.0828889 0.487597 0.0703812 0.258696 96.5717 55.3532 69.0758 39.9427 41.3013 40.9315 1.98777 3.27206 2.74671 55.5253 18.0667 -1.90292 11.8189 4.86413 1.98559 1.61382 -1.20857 1.09234	72
1196	5	0.0459375 0.1208333 0.4555556 0.328077 0.2345669 0.1048193 0.4438669 0.05202822 0.1654752 102.6916 53.8516 67.274 22.90791 21.60841 24.08702 1.007365 1.010488 0.9410362 56.79289 19.72971 -0.5472073 7.765627 4.590724 1.990166 0.5561492 -0.03395731 1.754035	72
1196	6	0.145168 0.5125 0.794444 0.293918 0.413175 0.545686 0.638832 0.0425752 0.643456 87.4366 46.8766 40.5112 17.3344 18.1823 19.5571 0.327696 1.99113 1.81013 52.9293 14.8445 11.2809 6.65194 5.07401 5.82251 0.945856 -0.458039 0.802186	264
1196	7	0.0518866 0.270833 0.3 0.849055 0.743643 0.229753 0.240883 0.0405978 0.361396 28.5545 25.6325 22.8964 15.9356 14.2924 14.0513 2.91899 3.84792 3.98271 36.9781 0.755784 3.59745 7.95989 2.51812 3.10107 1.45613 0.0558378 0.72978	275
